sure_no,sure_ismi,bolum,ayet_no,kaynak,ayet
19,Psalms,38,7,Incil,waist fill burn soundness flesh
19,Psalms,38,8,Incil,faint severely bruise groan reason anguish heart
19,Psalms,38,9,Incil,lord desire groan hide
19,Psalms,38,10,Incil,heart throb strength fail light eye also leave
19,Psalms,38,11,Incil,lovers friends stand aloof plague kinsmen stand far away
19,Psalms,38,12,Incil,also seek life lay snare seek hurt speak mischievous things meditate deceits day long
19,Psalms,38,13,Incil,deaf man hear mute man open mouth
19,Psalms,38,14,Incil,yes man hear whose mouth reproof
19,Psalms,38,15,Incil,yahweh hope answer lord god
19,Psalms,38,16,Incil,say let gloat exalt foot slip
19,Psalms,38,17,Incil,ready fall pain continually
19,Psalms,38,18,Incil,declare iniquity sorry sin
19,Psalms,38,19,Incil,enemies vigorous many hate without reason numerous
19,Psalms,38,20,Incil,also render evil good adversaries follow good
19,Psalms,38,21,Incil,forsake yahweh god far
19,Psalms,38,22,Incil,hurry help lord salvation
19,Psalms,39,1,Incil,say watch ways sin tongue keep mouth bridle wicked
19,Psalms,39,2,Incil,mute silence hold peace even good sorrow stir
19,Psalms,39,3,Incil,heart hot within meditate fire burn speak tongue
19,Psalms,39,4,Incil,yahweh show end measure days let know frail
19,Psalms,39,5,Incil,behold make days handbreadths lifetime nothing surely every man stand breath selah
19,Psalms,39,6,Incil,surely every man walk like shadow surely busy vain heap know shall gather
19,Psalms,39,7,Incil,lord wait hope
19,Psalms,39,8,Incil,deliver transgressions make reproach foolish
19,Psalms,39,9,Incil,mute open mouth
19,Psalms,39,10,Incil,remove scourge away overcome blow hand
19,Psalms,39,11,Incil,rebuke correct man iniquity consume wealth like moth surely every man breath selah
19,Psalms,39,12,Incil,hear prayer yahweh give ear cry silent tear stranger foreigner father
19,Psalms,39,13,Incil,oh spare may recover strength go away exist
19,Psalms,40,1,Incil,wait patiently yahweh turn hear cry
19,Psalms,40,2,Incil,bring also horrible pit miry clay set feet rock give firm place stand
19,Psalms,40,3,Incil,put new song mouth even praise god many shall see fear shall trust yahweh
19,Psalms,40,4,Incil,bless man make yahweh trust respect proud turn aside lie
19,Psalms,40,5,Incil,many yahweh god wonderful work do thoughts toward us ca declare back would declare speak number
19,Psalms,40,6,Incil,sacrifice offer desire open ears require burn offer sin offer
19,Psalms,40,7,Incil,say behold come write book scroll
19,Psalms,40,8,Incil,delight god yes law within heart
19,Psalms,40,9,Incil,proclaim glad news righteousness great assembly behold seal lips yahweh know
19,Psalms,40,10,Incil,hide righteousness within heart declare faithfulness salvation conceal love kindness truth great assembly
19,Psalms,40,11,Incil,withhold tender mercies yahweh let love kindness truth continually preserve
19,Psalms,40,12,Incil,innumerable evils surround iniquities overtake able look hairs head heart fail
19,Psalms,40,13,Incil,please yahweh deliver hurry help yahweh
19,Psalms,40,14,Incil,let disappoint confound together seek soul destroy let turn backward bring dishonor delight hurt
19,Psalms,40,15,Incil,let desolate reason shame tell aha aha
19,Psalms,40,16,Incil,let seek rejoice glad let love salvation say continually let yahweh exalt
19,Psalms,40,17,Incil,poor needy may lord think help deliverer delay god
19,Psalms,41,1,Incil,bless consider poor yahweh deliver day evil
19,Psalms,41,2,Incil,yahweh preserve keep alive shall bless earth surrender enemies
19,Psalms,41,3,Incil,yahweh sustain sickbed restore bed illness
19,Psalms,41,4,Incil,say yahweh mercy heal sin
19,Psalms,41,5,Incil,enemies speak evil die name perish
19,Psalms,41,6,Incil,come see speak falsehood heart gather iniquity go abroad tell
19,Psalms,41,7,Incil,hate whisper together imagine worst
19,Psalms,41,8,Incil,evil disease say afflict lie shall rise
19,Psalms,41,9,Incil,yes familiar friend trust eat bread lift heel
19,Psalms,41,10,Incil,yahweh mercy raise may repay
19,Psalms,41,11,Incil,know delight enemy triumph
19,Psalms,41,12,Incil,uphold integrity set presence forever
19,Psalms,41,13,Incil,bless yahweh god israel everlasting everlasting amen amen
19,Psalms,42,1,Incil,deer pant water brook soul pant god
19,Psalms,42,2,Incil,soul thirst god live god shall come appear god
19,Psalms,42,3,Incil,tear food day night continually ask god
19,Psalms,42,4,Incil,things remember pour soul within use go crowd lead house god voice joy praise multitude keep holy day
19,Psalms,42,5,Incil,despair soul disturb within hope god shall still praise save help presence
19,Psalms,42,6,Incil,god soul despair within therefore remember land jordan heights hermon hill mizar
19,Psalms,42,7,Incil,deep call deep noise waterfalls wave billow sweep
19,Psalms,42,8,Incil,yahweh command love kindness daytime night song shall prayer god life
19,Psalms,42,9,Incil,ask god rock forget go mourn oppression enemy
19,Psalms,42,10,Incil,sword bone adversaries reproach continually ask god
19,Psalms,42,11,Incil,despair soul disturb within hope god shall still praise save help countenance god
19,Psalms,43,1,Incil,vindicate god plead cause ungodly nation oh deliver deceitful wicked men
19,Psalms,43,2,Incil,god strength reject go mourn oppression enemy
19,Psalms,43,3,Incil,oh send light truth let lead let bring holy hill tent
19,Psalms,43,4,Incil,go altar god god exceed joy praise harp god god
19,Psalms,43,5,Incil,despair soul disturb within hope god shall still praise savior helper god
19,Psalms,44,1,Incil,hear ears god father tell us work days days old
19,Psalms,44,2,Incil,drive nations hand plant afflict people spread abroad
19,Psalms,44,3,Incil,get land possession sword neither arm save right hand arm light face favorable
19,Psalms,44,4,Incil,king god command victories jacob
19,Psalms,44,5,Incil,push adversaries name tread rise us
19,Psalms,44,6,Incil,trust bow neither shall sword save
19,Psalms,44,7,Incil,save us adversaries sham hate us
19,Psalms,44,8,Incil,god make boast day long give thank name forever selah
19,Psalms,44,9,Incil,reject us bring us dishonor go armies
19,Psalms,44,10,Incil,make us turn back adversary hate us take spoil
19,Psalms,44,11,Incil,make us like sheep food scatter us among nations
19,Psalms,44,12,Incil,sell people nothing gain nothing sale
19,Psalms,44,13,Incil,make us reproach neighbor scoff derision around us
19,Psalms,44,14,Incil,make us byword among nations shake head among people
19,Psalms,44,15,Incil,day long dishonor shame cover face
19,Psalms,44,16,Incil,taunt one reproach verbally abuse enemy avenger
19,Psalms,44,17,Incil,come us yet forget neither false covenant
19,Psalms,44,18,Incil,heart turn back neither step stray path
19,Psalms,44,19,Incil,though crush us haunt jackals cover us shadow death
19,Psalms,44,20,Incil,forget name god spread forth hand strange god
19,Psalms,44,21,Incil,wo god search know secrets heart
19,Psalms,44,22,Incil,yes sake kill day long regard sheep slaughter
19,Psalms,44,23,Incil,wake sleep lord arise reject us forever
19,Psalms,44,24,Incil,hide face forget affliction oppression
19,Psalms,44,25,Incil,soul bow dust body cleave earth
19,Psalms,44,26,Incil,rise help us redeem us love kindness sake
19,Psalms,45,1,Incil,heart overflow noble theme recite verse king tongue like pen skillful writer
19,Psalms,45,2,Incil,excellent sons men grace anoint lips therefore god bless forever
19,Psalms,45,3,Incil,gird sword thigh mighty one splendor majesty
19,Psalms,45,4,Incil,majesty ride victoriously behalf truth humility righteousness let right hand display awesome deeds
19,Psalms,45,5,Incil,arrows sharp nations fall arrows heart king enemies
19,Psalms,45,6,Incil,throne god forever ever scepter equity scepter kingdom
19,Psalms,45,7,Incil,love righteousness hat wickedness therefore god god anoint oil gladness fellows
19,Psalms,45,8,Incil,garment smell like myrrh aloes cassia ivory palaces string instrument make glad
19,Psalms,45,9,Incil,kings daughters among honorable women right hand queen stand gold ophir
19,Psalms,45,10,Incil,listen daughter consider turn ear forget people also father house
19,Psalms,45,11,Incil,king desire beauty honor lord
19,Psalms,45,12,Incil,daughter tyre come gift rich among people entreat favor
19,Psalms,45,13,Incil,princess inside glorious clothe interweave gold
19,Psalms,45,14,Incil,shall lead king embroider work virgins companion follow shall bring
19,Psalms,45,15,Incil,gladness rejoice shall lead shall enter king palace
19,Psalms,45,16,Incil,sons take place father shall make princes earth
19,Psalms,45,17,Incil,make name remember generations therefore people shall give thank forever ever
19,Psalms,46,1,Incil,god refuge strength present help trouble
19,Psalms,46,2,Incil,therefore wo afraid though earth change though mountains shake heart seas
19,Psalms,46,3,Incil,though water roar trouble though mountains tremble swell selah
19,Psalms,46,4,Incil,river stream make city god glad holy place tent high
19,Psalms,46,5,Incil,god midst shall move god help dawn
19,Psalms,46,6,Incil,nations rag kingdoms move lift voice earth melt
19,Psalms,46,7,Incil,yahweh armies us god jacob refuge selah
19,Psalms,46,8,Incil,come see yahweh work desolations make earth
19,Psalms,46,9,Incil,make war cease end earth break bow shatter spear burn chariot fire
19,Psalms,46,10,Incil,still know god exalt among nations exalt earth
19,Psalms,46,11,Incil,yahweh armies us god jacob refuge selah
19,Psalms,47,1,Incil,oh clap hand nations shout god voice triumph
19,Psalms,47,2,Incil,yahweh high awesome great king earth
19,Psalms,47,3,Incil,subdue nations us people feet
19,Psalms,47,4,Incil,choose inheritance us glory jacob love selah
19,Psalms,47,5,Incil,god go shout yahweh sound trumpet
19,Psalms,47,6,Incil,sing praise god sing praise sing praise king sing praise
19,Psalms,47,7,Incil,god king earth sing praise understand
19,Psalms,47,8,Incil,god reign nations god sit holy throne
19,Psalms,47,9,Incil,princes people gather together people god abraham shield earth belong god greatly exalt
19,Psalms,48,1,Incil,great yahweh greatly praise city god holy mountain
19,Psalms,48,2,Incil,beautiful elevation joy whole earth mount zion north side city great king
19,Psalms,48,3,Incil,god show citadels refuge
19,Psalms,48,4,Incil,behold kings assemble pass together
19,Psalms,48,5,Incil,saw amaze dismay hurry away
19,Psalms,48,6,Incil,tremble take hold pain woman travail
19,Psalms,48,7,Incil,east wind break ship tarshish
19,Psalms,48,8,Incil,hear see city yahweh armies city god god establish forever selah
19,Psalms,48,9,Incil,think love kindness god midst temple
19,Psalms,48,10,Incil,name god praise end earth right hand full righteousness
19,Psalms,48,11,Incil,let mount zion glad let daughters judah rejoice judgments
19,Psalms,48,12,Incil,walk zion go around number tower
19,Psalms,48,13,Incil,mark well bulwark consider palaces may tell next generation
19,Psalms,48,14,Incil,god god forever ever guide even death
19,Psalms,49,1,Incil,hear people listen inhabitants world
19,Psalms,49,2,Incil,low high rich poor together
19,Psalms,49,3,Incil,mouth speak word wisdom heart shall utter understand
19,Psalms,49,4,Incil,incline ear proverb open riddle harp
19,Psalms,49,5,Incil,fear days evil iniquity heel surround
19,Psalms,49,6,Incil,trust wealth boast multitude riches
19,Psalms,49,7,Incil,none mean redeem brother give god ransom
19,Psalms,49,8,Incil,redemption life costly payment ever enough
19,Psalms,49,9,Incil,live forever see corruption
19,Psalms,49,10,Incil,see wise men die likewise fool senseless perish leave wealth others
19,Psalms,49,11,Incil,inward think house endure forever dwell place generations name land
19,Psalms,49,12,Incil,man despite riches endure like animals perish
19,Psalms,49,13,Incil,destiny foolish approve say selah
19,Psalms,49,14,Incil,appoint flock sheol death shall shepherd upright shall dominion morning beauty shall decay sheol far mansion
19,Psalms,49,15,Incil,god redeem soul power sheol receive selah
19,Psalms,49,16,Incil,afraid man make rich glory house increase
19,Psalms,49,17,Incil,die shall carry nothing away glory shall descend
19,Psalms,49,18,Incil,though live bless soul men praise well
19,Psalms,49,19,Incil,shall go generation father shall never see light
19,Psalms,49,20,Incil,man riches without understand like animals perish
19,Psalms,50,1,Incil,mighty one god yahweh speak call earth sunrise sunset
19,Psalms,50,2,Incil,zion perfection beauty god shin forth
19,Psalms,50,3,Incil,god come keep silent fire devour stormy around
19,Psalms,50,4,Incil,call heavens earth may judge people
19,Psalms,50,5,Incil,gather saint together make covenant sacrifice
19,Psalms,50,6,Incil,heavens shall declare righteousness god judge selah
19,Psalms,50,7,Incil,hear people speak israel testify god god
19,Psalms,50,8,Incil,rebuke sacrifice burn offer continually
19,Psalms,50,9,Incil,need bull stall male goats pen
19,Psalms,50,10,Incil,every animal forest mine livestock thousand hill
19,Psalms,50,11,Incil,know bird mountains wild animals field mine
19,Psalms,50,12,Incil,hungry would tell world mine
19,Psalms,50,13,Incil,eat flesh bull drink blood goats
19,Psalms,50,14,Incil,offer god sacrifice thanksgiving pay vow high
19,Psalms,50,15,Incil,call day trouble deliver honor
19,Psalms,50,16,Incil,wicked god say right declare statutes take covenant lips
19,Psalms,50,17,Incil,see hate instruction throw word behind
19,Psalms,50,18,Incil,saw thief consent participate adulterers
19,Psalms,50,19,Incil,give mouth evil tongue frame deceit
19,Psalms,50,20,Incil,sit speak brother slander mother son
19,Psalms,50,21,Incil,do things keep silent think like rebuke accuse front eye
19,Psalms,50,22,Incil,consider forget god lest tear piece none deliver
19,Psalms,50,23,Incil,whoever offer sacrifice thanksgiving glorify prepare way show god salvation
19,Psalms,51,1,Incil,mercy god accord love kindness accord multitude tender mercies blot transgressions
19,Psalms,51,2,Incil,wash thoroughly iniquity cleanse sin
19,Psalms,51,3,Incil,know transgressions sin constantly
19,Psalms,51,4,Incil,sin do evil sight may prove right speak justify judge
19,Psalms,51,5,Incil,behold bring forth iniquity sin mother conceive
19,Psalms,51,6,Incil,behold desire truth inward part teach wisdom inmost place
19,Psalms,51,7,Incil,purify hyssop clean wash whiter snow
19,Psalms,51,8,Incil,let hear joy gladness bone break may rejoice
19,Psalms,51,9,Incil,hide face sin blot iniquities
19,Psalms,51,10,Incil,create clean heart god renew right spirit within
19,Psalms,51,11,Incil,throw presence take holy spirit
19,Psalms,51,12,Incil,restore joy salvation uphold will spirit
19,Psalms,51,13,Incil,teach transgressors ways sinners shall convert
19,Psalms,51,14,Incil,deliver bloodguiltiness god god salvation tongue shall sing aloud righteousness
