sure_no,sure_ismi,bolum,ayet_no,kaynak,ayet
23,Isaiah,10,18,Incil,consum glori forest fruit field soul bodi standard bearer faint
23,Isaiah,10,19,Incil,remnant tree forest shall child could write number
23,Isaiah,10,20,Incil,come pass day remnant israel escap hous jacob lean struck shall lean yahweh holi one israel truth
23,Isaiah,10,21,Incil,remnant return even remnant jacob mighti god
23,Isaiah,10,22,Incil,though peopl israel like sand sea remnant return destruct determin overflow righteous
23,Isaiah,10,23,Incil,lord yahweh armi make full end determin midst earth
23,Isaiah,10,24,Incil,therefor lord yahweh armi say peopl dwell zion afraid assyrian though strike rod lift staff egypt
23,Isaiah,10,25,Incil,yet littl indign accomplish anger direct destruct
23,Isaiah,10,26,Incil,yahweh armi stir scourg slaughter midian rock oreb rod sea lift like egypt
23,Isaiah,10,27,Incil,happen day burden depart shoulder yoke neck yoke shall destroy anoint oil
23,Isaiah,10,28,Incil,come aiath pass migron michmash store baggag
23,Isaiah,10,29,Incil,gone pass taken lodg geba ramah trembl gibeah saul fled
23,Isaiah,10,30,Incil,cri aloud voic daughter gallim listen laishah poor anathoth
23,Isaiah,10,31,Incil,madmenah fugit inhabit gebim flee safeti
23,Isaiah,10,32,Incil,day halt nob shake hand mountain daughter zion hill jerusalem
23,Isaiah,10,33,Incil,behold lord yahweh armi lop bough terror tall cut lofti brought low
23,Isaiah,10,34,Incil,cut thicket forest iron lebanon fall mighti one
23,Isaiah,11,1,Incil,shoot come stock jess branch root bear fruit
23,Isaiah,11,2,Incil,spirit yahweh rest spirit wisdom understand spirit counsel might spirit knowledg fear yahweh
23,Isaiah,11,3,Incil,delight fear yahweh judg sight eye neither decid hear ear
23,Isaiah,11,4,Incil,righteous judg poor decid equiti humbl earth strike earth rod mouth breath lip kill wick
23,Isaiah,11,5,Incil,righteous belt waist faith belt waist
23,Isaiah,11,6,Incil,wolf live lamb leopard lie young goat calf young lion fatten calf togeth littl child lead
23,Isaiah,11,7,Incil,cow bear graze young one lie togeth lion eat straw like ox
23,Isaiah,11,8,Incil,nurs child play near cobra hole wean child put hand viper den
23,Isaiah,11,9,Incil,hurt destroy holi mountain earth full knowledg yahweh water cover sea
23,Isaiah,11,10,Incil,happen day nation seek root jess stand banner peopl rest place glorious
23,Isaiah,11,11,Incil,happen day lord set hand second time recov remnant left peopl assyria egypt pathro cush elam shinar hamath island sea
23,Isaiah,11,12,Incil,set banner nation assembl outcast israel gather togeth dispers judah four corner earth
23,Isaiah,11,13,Incil,envi also ephraim depart persecut judah cut ephraim wo envi judah judah wo persecut ephraim
23,Isaiah,11,14,Incil,fli shoulder philistin west togeth plunder children east extend power edom moab children ammon obey
23,Isaiah,11,15,Incil,yahweh utter destroy tongu egyptian sea scorch wind wave hand river split seven stream caus men march sandal
23,Isaiah,11,16,Incil,highway remnant left peopl assyria like israel day came land egypt
23,Isaiah,12,1,Incil,day say give thank yahweh though angri anger turn away comfort
23,Isaiah,12,2,Incil,behold god salvat trust afraid yah yahweh strength song becom salvat
23,Isaiah,12,3,Incil,therefor joy draw water well salvat
23,Isaiah,12,4,Incil,day say give thank yahweh call name declar do among peopl proclaim name exalt
23,Isaiah,12,5,Incil,sing yahweh done excel thing let known earth
23,Isaiah,12,6,Incil,cri aloud shout inhabit zion holi one israel great midst
23,Isaiah,13,1,Incil,burden babylon isaiah son amoz saw
23,Isaiah,13,2,Incil,set banner bare mountain lift voic wave hand may go gate nobl
23,Isaiah,13,3,Incil,command consecr one yes call mighti men anger even proud exult one
23,Isaiah,13,4,Incil,nois multitud mountain great peopl nois uproar kingdom nation gather togeth yahweh armi muster armi battl
23,Isaiah,13,5,Incil,come far countri uttermost part heaven even yahweh weapon indign destroy whole land
23,Isaiah,13,6,Incil,wail day yahweh hand come destruct almighti
23,Isaiah,13,7,Incil,therefor hand feebl everyon heart melt
23,Isaiah,13,8,Incil,dismay pang sorrow seiz pain like woman labor look amaz one anoth face face flame
23,Isaiah,13,9,Incil,behold day yahweh come cruel wrath fierc anger make land desol destroy sinner
23,Isaiah,13,10,Incil,star sky constel give light sun darken go forth moon caus light shine
23,Isaiah,13,11,Incil,punish world evil wick iniqu caus arrog proud ceas humbl haughti terribl
23,Isaiah,13,12,Incil,make peopl rare fine gold even person pure gold ophir
23,Isaiah,13,13,Incil,therefor make heaven trembl earth shaken place wrath yahweh armi day fierc anger
23,Isaiah,13,14,Incil,happen like hunt gazell like sheep one gather turn peopl flee land
23,Isaiah,13,15,Incil,everyon found thrust everyon captur fall sword
23,Isaiah,13,16,Incil,infant also dash piec eye hous ransack wive rape
23,Isaiah,13,17,Incil,behold stir mede valu silver gold delight
23,Isaiah,13,18,Incil,bow dash young men piec shall piti fruit womb eye spare children
23,Isaiah,13,19,Incil,babylon glori kingdom beauti chaldean pride like god overthrew sodom gomorrah
23,Isaiah,13,20,Incil,never inhabit neither live generat generat arabian pitch tent neither shepherd make flock lie
23,Isaiah,13,21,Incil,wild anim desert lie hous full jackal ostrich dwell wild goat frolic
23,Isaiah,13,22,Incil,wolv cri castl jackal pleasant palac time near come day prolong
23,Isaiah,14,1,Incil,yahweh compass jacob yet choos israel set land foreign join unit hous jacob
23,Isaiah,14,2,Incil,peopl take bring place hous israel possess yahweh land servant handmaid take captiv whose captiv shall rule oppressor
23,Isaiah,14,3,Incil,happen day yahweh give rest sorrow troubl hard servic made serv
23,Isaiah,14,4,Incil,take parabl king babylon say oppressor ceas golden citi ceas
23,Isaiah,14,5,Incil,yahweh broken staff wick scepter ruler
23,Isaiah,14,6,Incil,struck peopl wrath continu stroke rule nation anger persecut none restrain
23,Isaiah,14,7,Incil,whole earth rest quiet break song
23,Isaiah,14,8,Incil,yes fir tree rejoic cedar lebanon say sinc humbl lumberjack come us
23,Isaiah,14,9,Incil,sheol beneath move meet come stir dead even ruler earth rais throne king nation
23,Isaiah,14,10,Incil,answer ask also becom weak becom like us
23,Isaiah,14,11,Incil,pomp brought sheol sound string instrument maggot spread worm cover
23,Isaiah,14,12,Incil,fallen heaven morn star son dawn cut ground laid nation low
23,Isaiah,14,13,Incil,said heart ascend heaven exalt throne star god sit mountain assembl far north
23,Isaiah,14,14,Incil,ascend height cloud make like high
23,Isaiah,14,15,Incil,yet shall brought sheol depth pit
23,Isaiah,14,16,Incil,see stare ponder say man made earth trembl shook kingdom
23,Isaiah,14,17,Incil,made world like wilder overthrew citi releas prison home
23,Isaiah,14,18,Incil,king nation sleep glori everyon hous
23,Isaiah,14,19,Incil,cast away tomb like abomin branch cloth slain thrust sword go stone pit like dead bodi trodden foot
23,Isaiah,14,20,Incil,join burial destroy land kill peopl seed name forev
23,Isaiah,14,21,Incil,prepar slaughter children iniqu father rise possess earth fill surfac world citi
23,Isaiah,14,22,Incil,rise say yahweh armi cut babylon name remnant son son son say yahweh
23,Isaiah,14,23,Incil,also make possess porcupin pool water sweep broom destruct say yahweh armi
23,Isaiah,14,24,Incil,yahweh armi sworn say sure thought shall happen purpos shall stand
23,Isaiah,14,25,Incil,break assyrian land tread foot mountain yoke leav burden leav shoulder
23,Isaiah,14,26,Incil,plan determin whole earth hand stretch nation
23,Isaiah,14,27,Incil,yahweh armi plan stop hand stretch turn back
23,Isaiah,14,28,Incil,burden year king ahaz die
23,Isaiah,14,29,Incil,rejoic philistia rod struck broken serpent root adder emerg fruit fieri fli serpent
23,Isaiah,14,30,Incil,firstborn poor eat needi lie safeti kill root famin remnant kill
23,Isaiah,14,31,Incil,howl gate cri citi melt away philistia smoke come north straggler rank
23,Isaiah,14,32,Incil,answer messeng nation yahweh found zion afflict peopl take refug
23,Isaiah,15,1,Incil,burden moab night ar moab laid wast brought noth night kir moab laid wast brought noth
23,Isaiah,15,2,Incil,gone bayith dibon high place weep moab wail nebo medeba bald head everi beard cut
23,Isaiah,15,3,Incil,street dress sackcloth street housetop everyon wail weep abund
23,Isaiah,15,4,Incil,heshbon cri elealeh voic heard even jahaz therefor arm men moab cri aloud soul trembl within
23,Isaiah,15,5,Incil,heart cri moab nobl flee zoar eglath shelishiyah go ascent luhith weep way horonaim rais cri destruct
23,Isaiah,15,6,Incil,water nimrim desol grass wither away tender grass fail green thing
23,Isaiah,15,7,Incil,therefor carri away abund gotten store brook willow
23,Isaiah,15,8,Incil,cri gone around border moab wail eglaim wail beer elim
23,Isaiah,15,9,Incil,water dimon full blood bring yet dimon lion moab escap remnant land
23,Isaiah,16,1,Incil,send lamb ruler land selah wilder mountain daughter zion
23,Isaiah,16,2,Incil,wander bird scatter nest daughter moab ford arnon
23,Isaiah,16,3,Incil,give counsel execut justic make shade like night midst noonday hide outcast betray fugit
23,Isaiah,16,4,Incil,let outcast dwell moab hide place face destroy extortion brought noth destruct ceas oppressor consum land
23,Isaiah,16,5,Incil,throne establish love kind one sit truth tent david judg seek justic swift righteous
23,Isaiah,16,6,Incil,heard pride moab proud even arrog pride wrath boast noth
23,Isaiah,16,7,Incil,therefor moab wail moab everyon wail mourn raisin cake kir hareseth utter stricken
23,Isaiah,16,8,Incil,field heshbon languish vine sibmah lord nation broken choic branch reach even jazer wander wilder shoot spread abroad pass sea
23,Isaiah,16,9,Incil,therefor weep weep jazer vine sibmah water tear heshbon elealeh summer fruit harvest battl shout fallen
23,Isaiah,16,10,Incil,glad taken away joy fruit field vineyard sing neither joy nois nobodi tread wine press made shout stop
23,Isaiah,16,11,Incil,therefor heart sound like harp moab inward part kir here
23,Isaiah,16,12,Incil,happen moab present weari high place come sanctuari pray prevail
23,Isaiah,16,13,Incil,word yahweh spoke concern moab time past
23,Isaiah,16,14,Incil,yahweh spoken say within three year worker bound contract would count glori moab shall brought contempt great multitud remnant small feebl
23,Isaiah,17,1,Incil,burden damascus behold damascus taken away citi ruinous heap
23,Isaiah,17,2,Incil,citi aroer forsaken flock shall lie none shall make afraid
23,Isaiah,17,3,Incil,fortress shall ceas ephraim kingdom damascus remnant syria glori children israel say yahweh armi
23,Isaiah,17,4,Incil,happen day glori jacob made thin fat flesh becom lean
23,Isaiah,17,5,Incil,like harvest gather wheat arm reap grain yes like one glean grain valley rephaim
23,Isaiah,17,6,Incil,yet glean left like shake oliv tree two three oliv top uppermost bough four five outermost branch fruit tree say yahweh god israel
23,Isaiah,17,7,Incil,day peopl look maker eye respect holi one israel
23,Isaiah,17,8,Incil,look altar work hand neither shall respect finger made either asherim incens altar
23,Isaiah,17,9,Incil,day strong citi like forsaken place wood mountain top forsaken children israel desol
23,Isaiah,17,10,Incil,forgotten god salvat rememb rock strength therefor plant pleasant plant set foreign seedl
23,Isaiah,17,11,Incil,day plant hedg morn make seed blossom harvest flee away day grief desper sorrow
23,Isaiah,17,12,Incil,ah uproar mani peopl roar like roar sea rush nation rush like rush mighti water
23,Isaiah,17,13,Incil,nation rush like rush mani water rebuk flee far chase like chaff mountain wind like whirl dust storm
23,Isaiah,17,14,Incil,even behold terror morn portion plunder us lot rob us
23,Isaiah,18,1,Incil,ah land rustl wing beyond river ethiopia
23,Isaiah,18,2,Incil,send ambassador sea even vessel papyrus water say go swift messeng nation tall smooth peopl awesom begin onward nation measur tread whose land river divid
23,Isaiah,18,3,Incil,inhabit world dweller earth banner lift mountain look trumpet blown listen
23,Isaiah,18,4,Incil,yahweh said still see dwell place like clear heat sunshin like cloud dew heat harvest
23,Isaiah,18,5,Incil,harvest blossom flower becom ripen grape cut sprig prune hook cut take away spread branch
23,Isaiah,18,6,Incil,left togeth raven bird mountain anim earth raven bird summer anim earth winter
23,Isaiah,18,7,Incil,time present brought yahweh armi peopl tall smooth even peopl awesom begin onward nation measur tread whose land river divid place name yahweh armi mount zion
23,Isaiah,19,1,Incil,burden egypt behold yahweh ride swift cloud come egypt idol egypt trembl presenc heart egypt melt midst
23,Isaiah,19,2,Incil,stir egyptian egyptian fight everyon brother everyon neighbor citi citi kingdom kingdom
23,Isaiah,19,3,Incil,spirit egypt fail midst destroy counsel seek idol charmer familiar spirit wizard
23,Isaiah,19,4,Incil,give egyptian hand cruel lord fierc king rule say lord yahweh armi
23,Isaiah,19,5,Incil,water fail sea river wast becom dri
23,Isaiah,19,6,Incil,river becom foul stream egypt diminish dri reed flag wither away
23,Isaiah,19,7,Incil,meadow nile brink nile sown field nile becom dri driven away
23,Isaiah,19,8,Incil,fishermen lament fish nile mourn spread net water languish
23,Isaiah,19,9,Incil,moreov work comb flax weav white cloth confound
23,Isaiah,19,10,Incil,pillar broken piec work hire griev soul
23,Isaiah,19,11,Incil,princ zoan utter foolish counsel wisest counselor pharaoh becom stupid say pharaoh son wise son ancient king
23,Isaiah,19,12,Incil,wise men let tell let know yahweh armi purpos concern egypt
23,Isaiah,19,13,Incil,princ zoan becom fool princ memphi deceiv caus egypt go astray cornerston tribe
23,Isaiah,19,14,Incil,yahweh mix spirit pervers midst caus egypt go astray work like drunken man stagger vomit
23,Isaiah,19,15,Incil,neither shall egypt work head tail palm branch rush may
23,Isaiah,19,16,Incil,day egyptian like women trembl fear shake hand yahweh armi shake
23,Isaiah,19,17,Incil,land judah becom terror egypt everyon mention made afraid plan yahweh armi determin
23,Isaiah,19,18,Incil,day five citi land egypt speak languag canaan swear yahweh armi one call citi destruct
